id,design,c1,c2,c3,c4,c5
68,77.73304150798887,0.8021969807540397,0.7024840839871093,0.8685991281894603,0.16068137325955567,0.18192813049527112
69,49.73049070871934,0.07455064367977082,0.35949115121975517,0.22359583851945264,0.18656702405130576,0.8617856210135173
70,50.578979056576685,0.9868869366005173,0.29359184426449336,0.9632225394406113,0.2850951686938471,0.9461154621336327
71,54.25847440097713,0.7722447692966574,0.8093611554785136,0.012154474689816341,0.17337359529475482,0.37330931627975295
72,59.60556205505685,0.1987156815341724,0.8101133946791808,0.969878826707639,0.8967654246264252,0.27074467314355377
73,54.10381660232257,0.005522117123602399,0.8670723185801037,0.04315991195057611,0.08023374566164221,0.6439995432390158
74,72.12362182144463,0.8154614284548342,0.9132405525564713,0.8911431136980711,0.5245113895702547,0.4087341710980964
75,69.19962012595064,0.7068573438476171,0.5113423988609378,0.5277011090862999,0.4103968269896615,0.02538635566034486
76,56.96530996283097,0.7290071680409873,0.5015162946871996,0.9929647961193003,0.9823786169086064,0.15615259736619036
77,52.06726124291461,0.7712703466859457,0.7982951789667752,0.07379656473539886,0.11203890216805235,0.7159722288473975
78,62.90993994733928,0.07404465173409036,0.6499639307777652,0.5538542844013208,0.39785559904574164,0.6589239419101514
79,59.032381802244785,0.3584657285442726,0.7019668772577033,0.969302535619099,0.9694704332753689,0.02709599250348349
80,68.76229000245986,0.11586905952512971,0.795792669436101,0.5230978441701488,0.8655071258939803,0.22197216193294944
81,65.94307663159263,0.8631034258755935,0.8900053418175663,0.6293986381352625,0.8170720709492799,0.2310747965880714
82,42.96466810032659,0.6232981268275579,0.3379951568515358,0.6957486889846172,0.25790282704493983,0.6718927435987284
83,67.26936850419824,0.3308980248526492,0.375582952639944,0.45454106476777323,0.17088758739006582,0.019710537754364155
84,69.74195126093161,0.06355835028602363,0.093981939840869,0.6275580800840634,0.668643219924431,0.10410858198457384
85,57.04504282196993,0.3109823217156622,0.578280140996174,0.5843143119231002,0.9293759891275858,0.7999160853731894
86,50.950818527840944,0.32518332202674705,0.035942273796742086,0.901158010490989,0.5567628930139298,0.1785446620543336
87,60.73441027637769,0.7296061783380641,0.46559801813246016,0.04544638034145787,0.5716126894698998,0.6527461078518747
88,59.95920199522064,0.6375574713552131,0.5426446347075766,0.2809631895922303,0.2799790936602842,0.23818278104672652
89,63.2378133285276,0.8872127425763265,0.2865412521282844,0.9504114840765587,0.7694929331919369,0.09944139275934516
90,73.23063010000295,0.4722149251619493,0.5908332605690108,0.8902637838909163,0.18704374855752337,0.24317219099945409
91,51.036389054507445,0.1195942459383017,0.03050024993904943,0.45565675278571294,0.3236792364042437,0.7222669318556592
92,46.809023828527216,0.713244787222995,0.03734818874921442,0.6201325978015367,0.4254364386164168,0.8556964681062857
93,50.55843142429436,0.7607850486168974,0.8226005606596583,0.2773811829811327,0.507610378684455,0.8302198645669916
94,49.3623698496865,0.5612771975694962,0.3601906414112629,0.1881211597237613,0.24240973241508024,0.3971835296184548
95,51.767302002023605,0.770967179954561,0.12706051265188478,0.46369840493998216,0.11483682473920354,0.6680851365706462
96,73.6291382502057,0.49379559636439074,0.5222432600548044,0.3533522280260528,0.6106200424416326,0.20498429541582097
97,55.473531598339356,0.5227328293819941,0.7699935530986108,0.5836561118508721,0.28863055324025577,0.29314773026101326
98,57.803867010775804,0.42754101835854963,0.21582102749684318,0.07773463696498484,0.5812382214226123,0.8963358185211198
99,57.12140948002177,0.02541912674409519,0.6228904758190003,0.9743948076661665,0.1543627152742023,0.013001923510736035
100,63.55202313312536,0.10789142699330445,0.085347464993768,0.9862107444796029,0.4811401018548175,0.08550853085446808
101,74.26494232478971,0.03142918568673425,0.0516817211686077,0.6981617140197451,0.5325894325515859,0.20788625514602732
102,51.41034165206207,0.6364104112637804,0.531354631568148,0.5360963663441204,0.05182353682242691,0.026532203873819715
103,53.72353185321556,0.3143559810763267,0.5406351216101065,0.30952761628632774,0.3366042781939206,0.18143543508979731
104,65.61915858367085,0.5085706911647028,0.6374299014982066,0.8137950197069487,0.13441467693897424,0.5830415609696922
105,63.13641143338297,0.907566473926093,0.7260913337226615,0.6847311725538793,0.06337497047276774,0.42142455059249795
106,81.09858562195613,0.24929222914887494,0.9758520794625346,0.1626169393448913,0.9899602323899452,0.8926717110769748
107,61.972602019337,0.41038292303562973,0.5163003483011953,0.9109271844938425,0.32235384497472297,0.8174435617384409
108,55.72712520246978,0.7555511385430487,0.32295647294124596,0.822537242923169,0.8098744458546349,0.34181735169787597
109,64.36613205627356,0.22879816549162246,0.7951861947687037,0.949799913291924,0.25464065476376385,0.2594234334312925
110,66.09835871379532,0.07697990982879299,0.2708322512620742,0.72571950838836,0.6815027222239293,0.3796924081672669
111,65.99616305128356,0.289751452913768,0.4389714207056361,0.6134151959357899,0.7602278598896866,0.5902949425148077
112,58.79362782873287,0.16122128725400442,0.07845638134226596,0.4182430362906189,0.5956387406078443,0.26806364082287626
113,61.91486980952101,0.9296976523425731,0.02535074341545751,0.9327284833540133,0.47157618855015837,0.624148907849134
114,71.71258965388347,0.808120379564417,0.9626484146779251,0.8660638895004084,0.41184091414726853,0.4094116521912404
115,71.73111634540197,0.6334037565104235,0.8359801205122058,0.04521867010618941,0.3488682665429953,0.5520471808519802
116,68.31498797544995,0.8714605901877177,0.695974206093698,0.026366974497252005,0.9295291442478258,0.4361265291353167
117,58.26208333346388,0.8036720768991145,0.4089529444142699,0.3764633668780496,0.8306194077877291,0.29446575954191767
118,59.30767619062601,0.18657005888603584,0.17329432007084578,0.8105533307818329,0.9650269106665126,0.9484533069621567
119,62.04090564215733,0.8925589984899778,0.15643704267108605,0.9872761293149445,0.12429722348554473,0.7636057941597608
120,50.81478757677384,0.5393422419156507,0.25024289816459533,0.15041689110352818,0.7308674752036443,0.14011317576645255
121,64.66566536813836,0.8074401551640625,0.5492266647061205,0.5941307153521351,0.9383404568210378,0.8684679758979128
122,55.20136765625856,0.8960912999234932,0.7145959227000623,0.3808908566310215,0.18123306616566015,0.48743119824951364
123,57.27300209209969,0.3180034749718639,0.6601973767177313,0.9699143978146032,0.0664962673667775,0.8945522268940914
124,67.94280713705878,0.11005192452767676,0.27993389694594284,0.8421189231357087,0.741120649290059,0.7998552559473152
125,64.88792551051353,0.22793516254194168,0.9548652806631941,0.8383287047111379,0.5744731131799119,0.42521350446923345
126,63.3343118284445,0.4271077886262563,0.7378969166957685,0.4686931597949703,0.8418287767582721,0.022469308320117398
127,45.59180157143683,0.8180147659224931,0.5543540525114007,0.4148195023376652,0.1397723766262895,0.2686773593849461
128,67.36224407012794,0.8607305832563434,0.6117207462343522,0.27340707193070624,0.7952673118598902,0.5416342146608669
129,60.69726808728319,0.006952130531190703,0.4196000624277899,0.056375496650927115,0.20162732004774453,0.6334782198261473
130,70.86887755048348,0.5107473025775657,0.24773098950115746,0.8647223762550532,0.1636559428657045,0.2578876854332023
131,52.18707594456488,0.417411003148779,0.3559726786512616,0.8129010091300776,0.16426579793099294,0.13935607407282413
132,64.73473784524997,0.22210781047073025,0.7578461104643691,0.9997176732861306,0.8145747202313821,0.8349302367992991
133,56.5512575208615,0.1198653673336828,0.014393488629755868,0.9966368370739054,0.6651972206962001,0.9844021807035521
134,67.24984560567053,0.33761517140362796,0.11607264050691624,0.5554317056026274,0.5230654247691193,0.5256901823026858
135,52.0777847623131,0.9429097039125192,0.04600264202175275,0.7689874151805105,0.3588304841235025,0.1716792858483035
136,58.45793141656576,0.32320293202075523,0.040728802318970136,0.944765729882428,0.8772005408131083,0.27230732651936895
137,66.02086631537672,0.5187906217433661,0.8554605840110072,0.8496473906774115,0.3924451074226354,0.018390676547466733
138,63.94595566106607,0.7030189588951778,0.7036578593800237,0.24734810174319766,0.8165994394715771,0.914298806560499
139,54.08305122301528,0.363629602379294,0.4741738290873252,0.4505441353100935,0.4391349085702184,0.11775108289014113
140,55.03133395007188,0.9717820827209607,0.09783416065100148,0.12915941515149498,0.3769444294249076,0.5765164755142536
141,66.574167768393,0.9624472949421112,0.49161587511683236,0.9540510272587224,0.46267978566960644,0.274055220687206
142,48.52163475184793,0.25178229582536416,0.4734717707805657,0.60617463445088,0.3013778741641421,0.5541780025157934
143,57.75466911098424,0.49724850589238545,0.17320186991001518,0.22864280550346272,0.7476093801762511,0.6514203883518642
144,52.07209432034976,0.30087830981676966,0.43385164923797304,0.6717006844058567,0.5027203900924792,0.8297418037072016
145,65.0856871822813,0.2848404943774676,0.39850473439737344,0.6181282404578958,0.2322126951468173,0.2064212717606032
146,49.93988388678218,0.036886947354532795,0.6158500980522165,0.3581627180328405,0.8995745732745685,0.010995828658480478
147,54.425912201872244,0.6095643339798968,0.6350936508676438,0.11355759219962902,0.3838912213732114,0.13688563006880727
148,57.076121226005704,0.5026790232288615,0.04530400977204452,0.6715731955927996,0.5435528611139886,0.9000186418481051
149,72.28294789216729,0.05147875124998935,0.3746126146264712,0.5203077009037933,0.9064721109645469,0.8738900775625152
150,59.87316769545597,0.27864646423661144,0.6258599157142364,0.7723183917356393,0.6242379959139921,0.5974131021703083
151,51.36515107627387,0.9082658859666537,0.5031362585800877,0.5201635011119934,0.11689804070836407,0.6005168604336534
152,79.84806144333612,0.23956189066697242,0.8564898411883223,0.8521815003185401,0.9398321236134751,0.6650366745462555
153,49.16641262888221,0.1448948720912231,0.658693631618945,0.5519068387744855,0.6277080530714179,0.1753712786234496
154,36.2603255598741,0.489452760277563,0.1629344270814297,0.5609379715353863,0.3349056146570861,0.9144119459249598
155,55.1495947324072,0.9856504541106007,0.07056874740042984,0.876653602658345,0.13927207266338726,0.4187705248920731
156,57.67452806767214,0.2420552715115004,0.6424192782063156,0.40348286621239704,0.794025189270296,0.38313852824949746
157,46.208193158444345,0.6721355474058786,0.026511310541621813,0.13401522845064073,0.6200727559285135,0.5189177052828375
158,65.0630548142084,0.7616196153287176,0.5857755812734633,0.028782676313338973,0.5334610919763215,0.046965966775055046
159,67.28189762779617,0.23763754399239967,0.9402302414249576,0.755137255673619,0.8938925830509576,0.1662833687560794
160,56.47287803491728,0.7282163486118596,0.575474177875879,0.6203095513534647,0.7885972112245307,0.7380336164263704
161,44.6453235499654,0.3677831327192532,0.3881699262065219,0.7040797680992236,0.15167487973275118,0.08279866792512647
162,65.48019328635256,0.6323058305935795,0.6432882184423532,0.21296416150891073,0.31172206779554823,0.6031521094663882
163,61.4323667929738,0.6335297107608947,0.45825289049151663,0.13637147558676976,0.24848913981446574,0.24534910968132095
164,59.59735674155885,0.5357746840747585,0.5456167893159349,0.014544665667881929,0.743946292572677,0.38929561404197655
165,74.410164695749,0.0902897700544083,0.9414648087765252,0.350587558806597,0.03353243473577938,0.28869373677069987
166,49.08042652714997,0.835302495589238,0.38610263780077425,0.5899176868546331,0.5698896848713165,0.35567271646494913
167,52.46509273335923,0.32078006497173583,0.9611905638239142,0.3922440450997323,0.7624586857406905,0.7190459051842455
168,59.333828329151366,0.18651851039985423,0.9053506419560637,0.43747492202372906,0.8767656367617495,0.297121715623175
169,53.8622514562816,0.040775141554763916,0.19579113478929644,0.9041586944937484,0.34208174871590746,0.5664046402968972
170,58.08772830522265,0.5908929431882418,0.06936130087516545,0.34825546702330035,0.8212573046720129,0.47605040219909966
171,49.81171186214751,0.6775643618422824,0.10077800137742665,0.5139894891598108,0.11063173695520723,0.6636711653626481
172,58.61317947970493,0.016587828927856152,0.018221825651549728,0.7836530127411431,0.8464522917345182,0.936829739324758
173,41.77774651128377,0.512093058299281,0.0944429607559284,0.39654278232127016,0.12748866233198242,0.7325720972102503
174,71.01539116503656,0.22649577519793795,0.6830067734163568,0.6220867002278735,0.39728729056036727,0.21494037859075676
175,55.34313721867752,0.6451727904094499,0.07118864846022899,0.8623637087467452,0.7972953657795536,0.031183135061284672
176,63.12252525124705,0.17436642900499144,0.3189756302937613,0.9495206236576421,0.14991742734877378,0.2622640442998251
177,62.711180385294284,0.690937738102466,0.8448753109694546,0.14707348092903794,0.22925139523264149,0.5950779307002548
178,58.67744639673974,0.3867353463005374,0.023271935735825866,0.9265876251614944,0.7222525683930663,0.05142581348425035
179,67.4788254146571,0.9367299887367345,0.8144684825889358,0.4921162930795382,0.7200365365460744,0.49636624720123634
180,60.652948476800695,0.13752094414599325,0.28185477477339993,0.25824438829895835,0.6411476328852973,0.5968428489168892
181,60.926390387307194,0.3410663510502585,0.11816482762165625,0.4591357562382613,0.6939484444671,0.3342438908169608
182,71.20048312742556,0.11347352124058907,0.6967371653641506,0.980032575285477,0.5427244433475962,0.7709122037458219
183,59.53178098314042,0.9246936182785628,0.628942846779884,0.4926180939928696,0.25179905890695276,0.1065982531337718
184,66.73975172089013,0.877339353380981,0.877472013527053,0.3287516102875082,0.34569599350391944,0.07513778173580876
185,57.837362539284904,0.2579416277151556,0.7350710438038858,0.6334008543167258,0.18159771680142567,0.7281887562036033
186,75.58149960077021,0.659984046034179,0.8034809303848486,0.24014561877819307,0.9084505613336283,0.49549131620619846
187,51.27884508392258,0.8172222002012158,0.2820345725713065,0.07586332810866392,0.5833917947661205,0.688402396427736
188,68.84076634847698,0.5552008115994623,0.17743954377972282,0.12887972191064923,0.4008514167636399,0.4348273386037462
189,60.24936840682537,0.5296505783560065,0.7506147516408583,0.12804583895777244,0.4620058036441327,0.2464020332391068
190,52.90547696737343,0.24185229090045168,0.806834739267264,0.15190269351229435,0.9472833396118153,0.8191023176741997
191,61.947066596162,0.09310276780589921,0.9905051420006733,0.13882717264941014,0.1533514031160802,0.7994158789689793
192,52.56622598508264,0.8972157579533268,0.4126176769114265,0.6408747448032146,0.5862298320167972,0.6946964708544268
193,63.80088885687828,0.9004180571633305,0.37201808579278317,0.18188008439914483,0.505888678884466,0.2721451372299627
194,56.59891371663886,0.6331014572732679,0.7764129607419968,0.3456672833238632,0.6114542354346478,0.5902306668690871
195,49.958692786095575,0.3390297910487007,0.34080354025301784,0.8967884099060118,0.01811018382084051,0.3609738969400268
196,49.97604529649795,0.3492095746126609,0.9307573256035647,0.47396164026287235,0.8721239089441515,0.09158207332663415
197,61.14841753215131,0.7259556788702394,0.8584127518430118,0.6675577385210272,0.9321182824836124,0.9173135754622428
198,38.64743406746575,0.8971102599525771,0.42899402737501835,0.17231987120162984,0.5651331835892089,0.1368186309189614
199,49.45837300480461,0.8870864242651173,0.7508710677914974,0.19228901880867078,0.6966508238768923,0.9502373538208024
200,69.74768438535021,0.7798755458576239,0.7545428740846823,0.04086861626647886,0.9224993811772957,0.44600577295795574
