word,index
담배,490
열,491
않아요,492
걸렸어,493
싫어해,494
축하,495
사라졌어,496
상사,497
가방,498
버스,499
농담,500
달,501
때문,502
증거,503
빨간색,504
갈수,505
가르쳤어,506
시계,507
음악,508
가안,509
태어났어,510
월요일,511
변호사,512
눈치,513
요리,514
열쇠,515
죽,516
있을까,517
되지,518
책임,519
가기,520
엔,521
몇몇,522
단지,523
목표,524
살이,525
이미,526
에만,527
배울수있어,528
둘,529
테니스,530
배워,531
고통,532
단어,533
바닥,534
날씨,535
키스,536
하는것을,537
냐,538
배,539
언,540
사진,541
갔으면,542
옷,543
속,544
주,545
모자,546
감옥,547
또,548
물이,549
산,550
어려,551
계란,552
가격,553
얼마,554
새로운,555
보내고있어,556
후,557
우산,558
소설,559
같지,560
대화,561
그때,562
시달리고있어,563
진단,564
간다,565
쓰고있어,566
여성,567
여자애,568
있지,569
가나,570
안경,571
회사,572
확신,573
지는,574
어젯밤,575
성공,576
병,577
공,578
인척,579
역사,580
마지막,581
할말이있니,582
공항,583
앨리스,584
존,585
한다면,586
안녕,587
도와줘,588
이런,589
저리,590
어서,591
그만해,592
아파,593
앉아,594
잊어버려,595
미소,596
가져,597
쳤어,598
울었어,599
멋져,600
확인,601
천천히,602
괜찮아,603
가만히,604
엄마,605
다쳤어,606
외국,607
않습니다,608
늦잠,609
충격,610
울,611
아파요,612
살아남았어,613
이해해,614
끝냈어,615
자폐,616
비명,617
키우고있어,618
살수,619
좋아합니다,620
늦어서,621
필요해,622
넌톰,623
초록색,624
하루,625
왔다,626
매력,627
목소리,628
받았다,629
였다,630
바빠,631
줘,632
하기를,633
하는게,634
아냐,635
포기,636
후회,637
계획,638
일어났어,639
아이디어,640
난널,641
영화,642
게임,643
하자,644
인생,645
나중,646
무언가,647
졸려,648
곧,649
믿지,650
생겼어,651
먹고있어,652
에다,653
잠,654
예약,655
구,656
티비,657
탓,658
가지고있어,659
처지,660
도일,661
선택,662
은총,663
보이,664
이상하게,665
전화,666
아프리카,667
궁금하네,668
굴어,669
하면,670
여권,671
있습니까,672
꿨어,673
이란,674
배우고싶어,675
어때,676
하도록,677
경향,678
뭔,679
나라,680
해고,681
코트,682
권,683
배우고있어,684
식,685
그치,686
이세,687
작년,688
근처,689
밖에,690
하기,691
상태,692
tom,693
다음,694
했었어,695
같은건,696
고기,697
했으면,698
화,699
종류,700
쓰는,701
선호,702
있다면,703
고생,704
어쩔,705
드레스,706
이라고,707
기술,708
할수는,709
해줄래,710
우울증,711
했다는,712
편지,713
기회,714
했다고,715
경험,716
어려운,717
여섯,718
줄,719
기타,720
할지,721
에도,722
는가,723
할줄은,724
달리,725
상,726
고부,727
말하길,728
딱히,729
내년,730
이야기,731
꼴,732
안다는것을안다,733
은부,734
오후,735
기전,736
예전,737
있나요,738
일본,739
냉장고,740
몇번,741
하고싶은,742
명의,743
하는지,744
여기있어,745
지구,746
에선,747
하는데,748
원어민,749
뛰어,750
쏴,751
점프,752
기다려,753
마,754
일어나,755
연락,756
슬퍼,757
동작,758
하네,759
지불,760
지었어,761
기절,762
약속,763
유감,764
떠나,765
주의,766
돌아,767
기다렸어,768
타,769
반대,770
조용히해,771
둬,772
저기,773
춤,774
할수있어,775
가까이,776
참,777
긴장,778
죽지,779
작별인사,780
움직,781
얼굴,782
숨,783
걸어,784
저건,785
보고있어,786
조용히,787
거절,788
정신,789
약혼,790
사용,791
우울해,792
긍정,793
질렀어,794
졸업,795
이건우,796
평화,797
가을,798
드릴,799
까요,800
변화,801
처신,802
저희,803
꿔,804
기도,805
장례식,806
검은색,807
연필,808
원한다,809
마셔,810
머리카락,811
문,812
보름달,813
한텐,814
들이있어,815
없어요,816
어딨어,817
샴,818
폐인,819
것좀,820
밖,821
있길,822
수,823
걸음,824
세게,825
답장,826
난가,827
갈게,828
극,829
히,830
나빠,831
바뀌었어,832
참으로,833
기다리게,834
케이크,835
않으려고,836
싶어,837
신발,838
에게는,839
만들었어,840
깜짝,841
쯤,842
녀,843
하는거,844
실현,845
않을것이다,846
실제,847
충분히,848
무서워해,849
우리둘,850
뜻,851
많다,852
전공,853
지각,854
드,855
효과,856
증명,857
카메라,858
이방,859
이를,860
어린이,861
누워있어,862
났어,863
싶어해,864
스키,865
마약,866
빠르게,867
가고싶어,868
해외,869
아들,870
격려,871
억해,872
즐겁게,873
커피,874
씻어,875
줬으면,876
창문,877
사,878
을사,879
말씀,880
셔츠,881
듣고있어,882
이아,883
하겠어,884
캐나다인,885
의학,886
있습니다,887
훌륭한,888
매니저,889
남아있어도,890
탔다,891
외로움,892
겁,893
인기,894
저녁식사,895
초대,896
거리,897
종종,898
운,899
좋지,900
남편,901
더하기,902
해주세요,903
부엌,904
연주,905
화가,906
어디가,907
직접,908
핸드폰,909
오래된,910
취,911
감기가안나아,912
도서관,913
에서만,914
이라는,915
하려고,916
버렸어,917
올것,918
봄,919
작아,920
앉았다,921
색깔,922
정확히,923
먹을래,924
적이있어,925
대한,926
배우는걸,927
산책,928
무서워,929
수업,930
에서는,931
갈색,932
교수,933
살일,934
예술,935
녹아,936
헤로인,937
힘든,938
외,939
파란색,940
파란,941
알려,942
엄청,943
무,944
대체,945
완전히,946
가위,947
지난,948
만났으면,949
방해,950
걸려,951
남성,952
에나,953
갈거라고,954
코드,955
쿠키,956
난적,957
표현,958
했다면,959
라면,960
건아,961
더이,962
먹었어,963
상자,964
대로,965
현관,966
예상,967
가고싶지,968
신앙심,969
하다,970
해주지,971
했는지,972
매리,973
살고있어,974
약간,975
전쟁,976
넌왜,977
아니다,978
있니,979
할수있다고,980
술,981
공기,982
행복해,983
설명,984
모른다,985
옆집,986
이웃,987
가까운,988
사생활,989
살아있는,990
오,991
심각한,992
궁금해,993
요즘,994
가진,995
기술자,996
겁니다,997
는다,998
있다고,999
결심,1000
분만,1001
대략,1002
쉽지,1003
탁했어,1004
낭비,1005
직업,1006
점점,1007
은정,1008
배우고싶어해,1009
여름방학,1010
어느,1011
여지,1012
별로,1013
하는건,1014
않는다면,1015
슈퍼마켓,1016
부분,1017
의원,1018
알려지지,1019
최종,1020
상상,1021
기다려도,1022
어머님,1023
의미,1024
치즈,1025
인류,1026
희망이,1027
뒤,1028
모르는,1029
번,1030
어두워지,1031
서너,1032
않네,1033
오직,1034
이빨,1035
끼어있어,1036
질병,1037
있어서,1038
이마,1039
특별히,1040
편이,1041
남한,1042
아버지,1043
각하,1044
했어야,1045
가일,1046
달러,1047
겨울방학,1048
아스,1049
퍼거,1050
청소,1051
인할수,1052
된다,1053
어렸을,1054
지를,1055
할줄아는,1056
가족,1057
뇌,1058
강,1059
살고있다,1060
이정보,1061
누나,1062
다음주,1063
불,1064
삼,1065
수백,1066
설득,1067
살때,1068
울음,1069
관점,1070
짓,1071
근로자,1072
보호,1073
딱,1074
잠깐,1075
해볼게,1076
웃어,1077
공격,1078
알겠어,1079
들어와,1080
동의,1081
보여줘,1082
건너,1083
설거지,1084
오세요,1085
깊게,1086
가자,1087
그만둬,1088
눈물,1089
따라와,1090
되길,1091
할게,1092
내렸어,1093
물론,1094
죠,1095
진심,1096
멈춰,1097
하세요,1098
져,1099
들이졌어,1100
서로,1101
신경,1102
가노,1103
가져와,1104
골라,1105
절대로,1106
날용,1107
서해,1108
우,1109
릴,1110
신은,1111
킬킬,1112
부러워,1113
원해,1114
무시해,1115
나좀,1116
사기,1117
췄어,1118
실패했어,1119
싸웠어,1120
쳐다봤어,1121
고개,1122
오른쪽,1123
불렀어,1124
가정,1125
은퇴,1126
맥주,1127
돼요,1128
도해,1129
타이밍,1130
좋네,1131
식물,1132
놓아줘,1133
은서,1134
속임수,1135
박수,1136
기침,1137
현실,1138
조사,1139
난중,1140
독자,1141
땅,1142
바빴다,1143
느껴,1144
성공했어,1145
죽어,1146
성향,1147
죄책감,1148
끝났어,1149
싸워,1150
모습,1151
총,1152
이자,1153
백,1154
주저,1155
빨개,1156
일어섰어,1157
재밌어,1158
두세요,1159
진행,1160
얼음,1161
녹았어,1162
항복,1163
물좀,1164
해요,1165
랩,1166
내게,1167
조심하세요,1168
일수,1169
소외,1170
느꼈어,1171
창피해,1172
상당히,1173
잔돈,1174
교육,1175
선수,1176
에겐,1177
너거,1178
번호,1179
즉시,1180
느꼈다,1181
난아마,1182
미안하다고,1183
선생,1184
어두워지고있어,1185
완벽하지,1186
자리,1187
관리자,1188
환상,1189
입장,1190
주세요,1191
조차,1192
가호,1193
잘자,1194
빠른,1195
일곱시,1196
웃는걸,1197
훔쳤어,1198
허락,1199
질거야,1200
는단,1201
순,1202
에요,1203
낯,1204
가책,1205
먹이,1206
고려,1207
아껴,1208
미혼,1209
화나게,1210
토,1211
라디오,1212
하는거야,1213
결코,1214
통과,1215
오해,1216
건강,1217
변했어,1218
멈췄어,1219
실례,1220
난혼,1221
경고,1222
난눈,1223
원했어,1224
심지어,1225
좋을텐데,1226
나는우리,1227
닮았어,1228
난아주,1229
틀림없이,1230
그날,1231
소심한,1232
개방,1233
대안,1234
늘,1235
이별,1236
동감,1237
이에요,1238
먹는것을,1239
피곤한,1240
어도,1241
했습니다,1242
숨어,1243
틀렸어,1244
좋다,1245
실망,1246
싱글,1247
대디,1248
이기,1249
의방,1250
조심해라,1251
자하,1252
는바,1253
줬어요,1254
말을걸,1255
고립,1256
경제학,1257
의견,1258
읽었어,1259
차로,1260
제안,1261
질렸어,1262
이안,1263
개인,1264
아무런,1265
알아보지못,1266
싶어하지,1267
쉬운건,1268
살해,1269
연습,1270
궁금하게만,1271
게날,1272
궁금하게하네,1273
그렇지,1274
관,1275
추측,1276
관심사,1277
유일,1278
걱정거리,1279
작,1280
직장,1281
은파,1282
구웠어,1283
잘못해,1284
잊지마,1285
흥미로워,1286
요청,1287
로안,1288
나자러,1289
줄거야,1290
난거,1291
불명,1292
지내자,1293
재미있다,1294
쪽,1295
근육,1296
히터,1297
어두워,1298
은애,1299
나이프,1300
야했다,1301
무서워한,1302
시력,1303
거부,1304
뻔했어,1305
갖고싶어,1306
께서는,1307
받고싶지,1308
타치,1309
똑똑한,1310
동영상,1311
나와,1312
달걀,1313
녹기,1314
맞지,1315
피자,1316
단,1317
평소,1318
의욕,1319
제도,1320
착할,1321
많니,1322
전화기,1323
다치게,1324
로운,1325
도와줄수있어,1326
원하지,1327
가게,1328
끔,1329
말로,1330
난너,1331
유행,1332
본다,1333
미안,1334
전입,1335
끔찍하게,1336
쉽지는,1337
최대한,1338
따뜻한,1339
인가,1340
줄알,1341
아기,1342
결혼식,1343
늦게,1344
일어나고있어,1345
일어나지,1346
염색,1347
빠졌어,1348
앉아있었어,1349
나기,1350
현재,1351
처리,1352
내가말,1353
갖고있어,1354
가왜,1355
여기있는지,1356
대하,1357
늙어,1358
지난주,1359
심하게,1360
사업,1361
소셜미디어,1362
이보,1363
게으른,1364
하는,1365
하던,1366
스럽게,1367
걸릴것,1368
잡지,1369
금발,1370
소년,1371
갔다,1372
의자,1373
할인,1374
감정,1375
상하,1376
날씬해,1377
팔았다,1378
비밀,1379
하지말았어야,1380
뭐라고말,1381
에서나,1382
바이올린,1383
해야겠어,1384
믿니,1385
프랑스빵,1386
맛있어,1387
저녁,1388
빨간,1389
오늘아침,1390
부,1391
중요한것,1392
걸사,1393
있는줄,1394
잡았어,1395
동생,1396
안보,1397
제자리,1398
데려다주세요,1399
일종,1400
설탕,1401
도와줘서,1402
고마워요,1403
마치,1404
시인,1405
읽고있어,1406
바지,1407
마찬가지,1408
버터,1409
떠났다,1410
껐어,1411
서핑,1412
이여기,1413
두려워,1414
팀,1415
넌날,1416
무시,1417
길,1418
빌릴수있을까,1419
와도,1420
껍질,1421
참을수,1422
읽지,1423
척,1424
적절하게,1425
싶었어,1426
까지나,1427
계산,1428
번역,1429
토끼는,1430
은방,1431
주위,1432
미래,1433
해킹,1434
이집,1435
도구,1436
간신히,1437
규칙,1438
자랐다,1439
저혈압,1440
조용한,1441
차안,1442
두통,1443
이었었어,1444
쟁이,1445
검토,1446
줘야해,1447
좋아하는가수,1448
가누구야,1449
좋아하는가수는,1450
할까,1451
어째서,1452
절,1453
외롭다는걸,1454
진화론,1455
되고싶어,1456
않을래,1457
야한다,1458
했니,1459
다섯,1460
알고있다,1461
없네,1462
알아챘어,1463
갑자기,1464
만나,1465
탔어,1466
같,1467
오스트레일리아,1468
밤새,1469
많은걸,1470
위,1471
정의,1472
표시,1473
잭슨,1474
알려줘,1475
가미,1476
쳤다고,1477
또래,1478
가작,1479
물을주고있어,1480
처음,1481
만났어,1482
개발자,1483
앉아있어,1484
무척,1485
났다,1486
월,1487
그렇게나,1488
스페인어,1489
눈길,1490
됐다,1491
침술,1492
이었던,1493
가외,1494
울거라고,1495
가짜,1496
대의,1497
야합니다,1498
이랑은,1499
만나고싶어,1500
돌아가셨다,1501
있었을거야,1502
강해,1503
이그,1504
했다더라,1505
오두막,1506
없다고,1507
주장,1508
위험해,1509
에일,1510
니코틴,1511
했어야지,1512
발표,1513
할수있다,1514
든,1515
불어,1516
쓸수있다,1517
믿을수,1518
신나,1519
이외,1520
자가,1521
하는만큼,1522
오픈소스,1523
억,1524
감자,1525
의제,1526
감기안,1527
걸리도록,1528
달이,1529
세계,1530
잘안,1531
헌신,1532
배우,1533
쓰도록,1534
회피,1535
정원,1536
애석하게도,1537
해준,1538
병원,1539
않도록,1540
캐,1541
이상한,1542
사야겠어,1543
팔지말았어야,1544
맞는것,1545
같다,1546
있었으면,1547
레스토랑,1548
보자,1549
하셔,1550
물리는,1551
가치,1552
딸기,1553
찾고있다,1554
하더라,1555
물속,1556
분야,1557
설치,1558
야했는데,1559
산적,1560
내내,1561
깊은,1562
감염,1563
대륙,1564
동등,1565
으로가,1566
길이,1567
숙제,1568
몰랐다,1569
로는,1570
모르겠다,1571
먹을수있어,1572
여전히,1573
실업,1574
터질거,1575
점심,1576
열세,1577
난더,1578
원,1579
에의,1580
와는,1581
매,1582
일밤,1583
댔다,1584
중심,1585
말세,1586
여름,1587
어딘가,1588
혼란,1589
이래,1590
하지말라고,1591
입고,1592
일어,1593
보내셨어요,1594
가내,1595
않는,1596
이번,1597
나는내가,1598
많은것을,1599
있을것,1600
일인,1601
실,1602
테,1603
돌아올,1604
귀찮게,1605
할수있는,1606
유일한,1607
내가만,1608
마저,1609
키우는,1610
화재,1611
기차,1612
알고있는,1613
멍청한,1614
해결,1615
있었니,1616
알려줄,1617
말라리아,1618
나쁜,1619
추천,1620
비행기,1621
놓쳤어,1622
유지,1623
배우는것은,1624
자랑스러워,1625
훈련,1626
침묵,1627
아니었어,1628
끝,1629
보고,1630
모릅니다,1631
마디,1632
한심한,1633
질투,1634
날거라고,1635
소음,1636
일요일,1637
화할,1638
서일,1639
했었지,1640
하기에는,1641
인데,1642
메터,1643
말안,1644
학급,1645
오래,1646
있을,1647
예정,1648
완전,1649
사람과,1650
낚시,1651
가설,1652
할말이라도,1653
있냐고,1654
보단,1655
앞,1656
믿고있어,1657
남동생,1658
보통,1659
애쓰고있어,1660
겪고있어,1661
삼십,1662
적어도,1663
살았던,1664
에너지,1665
런던,1666
더잘,1667
될,1668
맞아,1669
도시,1670
떠날,1671
만들어,1672
왔었는지,1673
인간관계,1674
힘들어,1675
샌드위치,1676
점,1677
무오,1678
우리엄마,1679
있대,1680
바퀴,1681
치는,1682
망상,1683
알려줄수있어,1684
없니,1685
반복,1686
살았어,1687
그럴거라고,1688
단언,1689
도와줄수있는,1690
위험한,1691
싸이코패스,1692
도와줬으면,1693
없어서,1694
다람쥐,1695
는달,1696
했던것이라고,1697
서른,1698
가어,1699
형제,1700
걸릴줄은,1701
올까,1702
아니면,1703
없지,1704
놀랐어,1705
에이,1706
가르쳤는지,1707
소개,1708
체스,1709
둔다는,1710
프로젝트,1711
유기농,1712
공원,1713
토요일,1714
형,1715
수영장,1716
할것을,1717
고기랑,1718
도넛,1719
오랜,1720
해변,1721
해줄것,1722
갔었어,1723
친다,1724
않겠다고,1725
살고있어요,1726
수없이,1727
확실히,1728
알았다고말,1729
초등학교,1730
봤을,1731
에게서,1732
동,1733
알고있지,1734
였다는,1735
늦게까지,1736
할것이다,1737
며칠,1738
방문,1739
좋게,1740
도나,1741
합,1742
항,1743
상반,1744
꼴찌,1745
아니라,1746
중요해,1747
만난,1748
되면,1749
알았지,1750
기계,1751
마시멜로,1752
분안,1753
그나저나,1754
가원,1755
등분,1756
아니라고,1757
증후군,1758
자고,1759
아는,1760
마음껏,1761
단언컨대,1762
기기,1763
하실,1764
채,1765
그저께,1766
모른다고,1767
종교,1768
실력,1769
소식,1770
듣자마자,1771
이서,1772
않아도,1773
될것,1774
존경,1775
어렵다,1776
긴,1777
발견,1778
없는것,1779
보려고,1780
받는,1781
온,1782
보일거야,1783
호수,1784
않는다고,1785
가는길,1786
이길,1787
찾을,1788
사라지고있다,1789
근데,1790
않았다고,1791
연애,1792
사무실,1793
도와주지,1794
하러가곤,1795
없지만,1796
벽,1797
대기,1798
나머지,1799
되었다,1800
아름다워,1801
스트레스,1802
휴대폰,1803
않았다면,1804
미국,1805
중요한,1806
앉아있는가,1807
쳐내는,1808
이든,1809
거나,1810
어머니,1811
교통사고,1812
돌아가셨을,1813
때세살,1814
용하도록,1815
따르면,1816
블로그,1817
여명,1818
그리고,1819
맞는,1820
<sos>,1821
<eos>,1822
우와,1823
아니,1824
꼼짝,1825
안아줘,1826
나일,1827
그럴,1828
나야,1829
굉장해,1830
공정하게해,1831
나가,1832
때려,1833
열어,1834
완벽해,1835
시끄러워,1836
환영,1837
왜안,1838
힘내,1839
꺼져,1840
톰을잡,1841
귀엽잖아,1842
귀엽다니,1843
서둘러,1844
잊어버렸어,1845
나는못,1846
생겼다,1847
작동,1848
되네,1849
크게,1850
일어서,1851
졌어,1852
흘렸어,1853
늦어,1854
이거시도,1855
재밌잖아,1856
재미있을수가,1857
날고있네,1858
짖네,1859
끝내주네,1860
잊어,1861
행운,1862
빌어,1863
움켜쥐어,1864
손대지마,1865
잡고있어,1866
끔찍해라,1867
끔찍할수가,1868
미안해요,1869
금시,1870
죽여라,1871
인사,1872
잠자코,1873
침착해,1874
물러서,1875
거가,1876
그래서,1877
꾸벅,1878
졸았어,1879
뜨개질,1880
왼쪽,1881
좌회전,1882
가상해,1883
물어봐,1884
참아,1885
인내심,1886
날라,1887
이거운,1888
반해,1889
진실을마,1890
주해,1891
불타네,1892
따라가,1893
있으세요,1894
어찌나,1895
사랑스러운지,1896
슬프다니,1897
되니,1898
은어,1899
난기,1900
나빴다,1901
따뜻해,1902
가고있어,1903
조용히하고,1904
죽게,1905
아프다,1906
쓰지마,1907
할말이,1908
앉아줘,1909
따라,1910
다시해,1911
옆,1912
비켜,1913
아프네,1914
이동,1915
의했어,1916
잊었어,1917
헉,1918
냈어,1919
도와줬어,1920
끙끙댔어,1921
끄덕였어,1922
은한,1923
숨쉬었어,1924
코,1925
골아,1926
하품,1927
우회,1928
불렀니,1929
활기차게해,1930
애도,1931
운다,1932
끝내,1933
진지하게해,1934
흥미로운데,1935
이상하네,1936
떨려요,1937
건무,1938
시해,1939
안타까워요,1940
불공평해,1941
움직이고있어,1942
둘러봐,1943
최고,1944
도거,1945
짓말을안,1946
자란다,1947
남아있어줘,1948
이지마,1949
춤췄어,1950
포옹,1951
로키스,1952
복종,1953
빨개졌어,1954
이익,1955
사했어,1956
이물,1957
빠져,1958
빠져나갔어,1959
빠져나왔어,1960
내쉬었어,1961
날숨,1962
쉬었어,1963
찡그렸어,1964
피식,1965
톰이낄낄거렸어,1966
키득거렸어,1967
씩,1968
이씨,1969
익,1970
앓는,1971
들이마셨어,1972
무릎,1973
꿇었어,1974
치고,1975
틀렸나,1976
쉬엄쉬엄,1977
내거야,1978
새로운것이라도,1979
쇠고기,1980
피는,1981
붉다,1982
되나요,1983
앞쪽,1984
먹지마,1985
운전해,1986
유령,1987
숟가락,1988
집어,1989
짜증날수가,1990
짜증나다니,1991
건방지다니,1992
끔찍하다니,1993
난사,1994
몰라요,1995
필요해요,1996
피나,1997
이거내꺼니,1998
더워질거야,1999
와요,2000
낡았어,2001
오래되었어,2002
춤춰,2003
춤추고있어,2004
파고있어,2005
땅파,2006
노래해,2007
지어,2008
웃고있어,2009
움직여,2010
물어봤어,2011
서둘러주세요,2012
떠나줘,2013
웃어줘,2014
피지,2015
쳐다봐,2016
흐,2017
소리쳐,2018
도망쳤어,2019
진정했어,2020
승낙,2021
싱긋,2022
빙그레,2023
입대,2024
움찔,2025
톰이궁시렁거렸어,2026
투덜거렸어,2027
이주,2028
장했어,2029
성적,2030
톰은빨,2031
날렵해,2032
실없어,2033
멀쩡해,2034
듣고있었어,2035
어깨,2036
으쓱,2037
휘파람,2038
불었어,2039
설마,2040
리안,2041
들어와있어,2042
물어봐도,2043
귀여워,2044
로프,2045
잡으세요,2046
아름다울수가,2047
멋질수가,2048
나향,2049
수병,2050
잠이와,2051
나는말을,2052
겨울,2053
그리워,2054
납니다,2055
파이어폭스,2056
죽고싶어요,2057
죽고싶어,2058
죽일것이다,2059
난신,2060
앙이있어,2061
거피,2062
도박,2063
순진했다,2064
어렸다,2065
드러내,2066
분명하게말해,2067
떠들어,2068
웃,2069
어쨌든,2070
머뭇거렸어,2071
정직하다,2072
원합니다,2073
일을한,2074
되었습니다,2075
왔어요,2076
좀도,2077
들리세요,2078
새해,2079
복,2080
받아,2081
쪼들리고있었다,2082
편안하다,2083
독서,2084
일하기,2085
라자냐,2086
한국말,2087
찾아볼게,2088
쉬워요,2089
간단해,2090
찾아봐,2091
찾고있어,2092
큰소리,2093
만이,2094
아실것,2095
읽으세요,2096
투덜거려,2097
야옹,2098
하고울었어,2099
티켓,2100
폭력,2101
원해서,2102
똑똑,2103
해보여,2104
무섭게,2105
끓여,2106
를좀,2107
도와주실래요,2108
그랬대,2109
나꿈을,2110
어울려,2111
되세요,2112
새벽,2113
열차,2114
이라니,2115
흥미롭다니,2116
지르지,2117
감,2118
싫다,2119
잘안다,2120
난오해,2121
유죄,2122
판결,2123
동물원,2124
나삐,2125
친거아니야,2126
윤리,2127
아프지,2128
습하다,2129
가지세요,2130
당황,2131
하지말자,2132
들어와도,2133
끓었다,2134
벗었다,2135
생,2136
연습생,2137
우울하다,2138
미안합니다,2139
멍청했어,2140
끔찍하네,2141
꽉찼습니다,2142
게을러,2143
피가있었다,2144
순진했어,2145
투표,2146
달리기,2147
톰이자웠했어,2148
전문가,2149
천재,2150
구나,2151
자고있어,2152
하고계십니까,2153
전화해,2154
신중하게,2155
좋아하나요,2156
바뀌어,2157
검,2158
파일줘,2159
길어,2160
길다,2161
계산서,2162
